nom_centre      codi_centre     places_ofertades        assignacions_en_primera         assignacions_altres     naturalesa
Escola Jaume Salvatella	8027985	40	21	8	Públic
Escola Joan Coret	8036135	40	29	6	Públic
Escola Joan Llongueras	8036342	20	16	2	Públic
Escola Joan Maragall	8034266	20	14	2	Públic
Escola Joan Miró	8035404	20	20	0	Públic
Escola Joan Miró	8042305	44	43	1	Públic
Escola Joan Salvat i Papasseit	8040059	40	35	5	Públic
Escola Joaquim Ruyra	8002927	40	32	4	Públic
Escola Joaquim Ruyra	8019265	65	35	23	Públic
Escola Josep Boada	8035416	40	38	0	Públic
Escola Josep Carner	8041167	40	40	0	Públic
Escola Josep Janés	8038004	20	14	6	Públic
Escola Josep Maria de Sagarra	8002216	20	20	0	Públic
Escola Josep Maria Folch i Torres	8051471	44	34	10	Públic
Escola Josep Maria Jujol	8042780	46	46	0	Públic
Escola Jungfrau	8041568	46	45	0	Públic
Escola L'Arc de Sant Martí	8002393	20	13	4	Públic
Escola L'Arenal de Llevant	8058416	40	25	9	Públic
Escola L'Estel	8043474	20	20	0	Públic
Escola l'Univers	8066504	44	44	0	Públic
Escola La Caixa	8041751	20	20	0	Públic
Escola La Carpa	8035945	66	65	1	Públic
Escola La Farigola de Vallcarca	8002198	20	14	6	Públic
Escola La Farigola del Clot	8035428	46	46	0	Públic
Escola La Flor de Maig	8075645	40	35	4	Públic
Escola La Llacuna del Poblenou	8064179	40	30	10	Públic
Escola La Maquinista	8067764	40	32	8	Públic
Escola La Mar Bella	8002563	40	40	0	Públic
Escola La Marina	8019277	40	37	0	Públic
Escola La Muntanyeta	8033523	20	16	4	Públic
Escola La Palmera	8039495	40	40	0	Públic
Escola La Pau	8002575	20	13	2	Públic
Escola La Sagrera	8074641	44	26	17	Públic
Escola La Sedeta	8039525	23	13	10	Públic
Escola Lavínia	8043841	22	19	3	Públic
Escola Les Acàcies	8002629	40	31	9	Públic
Escola Les Ciències	8068343	20	16	3	Públic
Escola Les Palmeres	8027870	40	33	3	Públic
Escola Llorens i Artigas	8035854	40	38	2	Públic
Escola Lluís Vives	8002010	22	22	0	Públic
Escola Lola Anglada	8000384	46	45	0	Públic
Escola Lola Anglada	8036366	22	18	4	Públic
Escola Mallorca	8001947	44	24	20	Públic
Escola Mare de Déu de Bellvitge	8018078	20	10	9	Públic
Escola Mare de Déu de Montserrat	8002186	21	21	0	Públic
Escola Mare Nostrum	8035465	42	38	1	Públic
Escola Margarida Xirgu	8034965	40	37	3	Públic
Escola Marinada	8054022	22	18	4	Públic
Escola Màrius Torres	8033560	44	43	1	Públic
Escola Mas Casanovas	8002800	21	20	1	Públic
Escola Mediterrània	8054903	21	17	1	Públic
Escola Menéndez Pidal	8018066	66	65	1	Públic
Escola Mercè Rodoreda	8040382	40	36	4	Públic
Escola Mercè Rodoreda	8040345	20	20	0	Públic
Escola Mercè Rodoreda	8039471	40	37	3	Públic
Escola Mestre Enric Gibert i Camins	8041179	44	40	3	Públic
Escola Mestre Morera	8002897	20	17	1	Públic
Escola Miguel de Unamuno	8032312	40	25	11	Públic
Escola Miguel Hernández	8035398	20	16	2	Públic
Escola Milà i Fontanals	8001820	42	40	2	Públic
Escola Milagros Consarnau	8019231	44	44	0	Públic
Escola Miralletes	8002733	23	22	1	Públic
Escola Montigalà	8069748	20	15	3	Públic
Escola Montseny	8002204	20	17	3	Públic
Escola Mossèn Jacint Verdaguer	8001649	40	33	7	Públic
Escola Nabí	8043851	20	17	0	Públic
Escola Octavio Paz	8052165	22	21	1	Públic
Escola Orlandai	8043863	20	19	0	Públic
Escola Pablo Neruda	8034242	20	11	8	Públic
Escola Paco Candel	8069736	44	43	1	Públic
Escola Palma de Mallorca	8031794	21	19	2	Públic
Escola Parc de la Ciutadella	8001601	21	10	7	Públic
Escola Parc del Guinardó	8010201	21	20	0	Públic
Escola Pare Poveda	8002988	20	18	2	Públic
Escola Patronat Domènech	8007202	21	15	6	Públic
Escola Patufet Sant Jordi-Francesc Batallé i Ara	8042871	40	38	0	Públic
Escola Pau Casals	8034850	44	41	3	Públic
Escola Pau Casals	8031800	21	15	6	Públic
Escola Pau Casals-Gràcia	8043267	46	46	0	Públic
Escola Pau Picasso	8036147	19	19	0	Públic
Escola Pau Romeva	8052621	44	43	1	Públic
Escola Pau Sans	8039574	20	18	0	Públic
Escola Pau Vila	8041969	20	15	5	Públic
Escola Pau Vila	8018145	22	21	1	Públic
Escola Pegaso	8013457	44	30	14	Públic
Escola Pep Ventura	8018091	44	27	7	Públic
Escola Pere de Tera	8035878	40	34	1	Públic
Escola Pere IV	8062675	40	27	5	Públic
Escola Pere Vila	8001790	42	34	6	Públic
Escola Pia Balmes	8011941	40	33	4	Privat
Escola Pia de Sarrià-Calassanç	8004286	60	32	3	Privat
Escola Pia Sant Antoni	8005746	69	55	11	Privat
Escola Pia-Luz Casanova	8007445	20	20	0	Privat
Escola Pit-Roig	8043875	20	14	1	Públic
Escola Planas i Casals	8001391	40	28	2	Públic
Escola Poble-sec	8013411	40	36	4	Públic
Escola Poblenou	8002642	40	32	2	Públic
Escola Poeta Foix	8001731	23	20	3	Públic
Escola Pompeu Fabra	8025083	40	39	0	Públic
Escola Pompeu Fabra	8043279	22	21	1	Públic
Escola Pompeu Fabra	8019198	44	43	1	Públic
Escola Pràctiques	8002058	44	32	12	Públic
Escola Prat de la Manta	8039562	22	20	2	Públic
Escola Prim	8002654	20	20	0	Públic
Escola Primavera	8033997	20	15	0	Públic
Escola Progrés	8059639	46	45	1	Públic
Escola Provençals	8043115	40	34	2	Públic
Escola Provençana	8019290	22	18	4	Públic
Escola Rafael Casanova	8037875	40	35	3	Públic
Escola Rambleta del Clot	8002617	46	44	2	Públic
Escola Ramon Casas	8002976	40	28	8	Públic
Escola Ramon Llull	8001777	40	31	9	Públic
Escola Ramon Muntaner	8034527	20	15	4	Públic
Escola Reina Violant-Comas i Solà	8004389	46	22	24	Públic
Escola Riera Alta	8070143	39	34	4	Públic
Escola Rius i Taulet	8002113	38	21	14	Públic
Escola Rosselló Pòrcel	8041180	20	18	2	Públic
Escola Rubén Darío	8001868	21	20	1	Públic
Escola Sagrada Família	8036101	40	38	2	Públic
Escola Sagrada Família	8043887	46	39	7	Públic
Escola Salvador Espriu	8044296	40	34	5	Públic
Escola Sant Josep - El Pi	8042883	20	17	1	Públic
Escola Sant Just	8027471	40	40	0	Públic
Escola Sant Martí	8064167	40	21	3	Públic
Escola Sant Pere Nolasc	8002551	44	19	16	Públic
Escola Santa Coloma	8069751	20	10	1	Públic
Escola Santiago Ramon y Cajal	8018157	66	41	25	Públic
Escola Santiago Rusiñol	8035477	40	24	9	Públic
Escola Seat	8037863	40	30	6	Públic
Escola Serra de Marina	8045574	40	39	0	Públic
Escola Splai	8037841	20	20	0	Públic
Escola Tàber	8043899	40	22	8	Públic
Escola Tabor	8043292	40	28	8	Públic
Escola Tanit	8059767	20	19	1	Públic
Escola Teixidores de Gracia	8075621	46	41	5	Públic
Escola Tibidabo	8002526	20	18	2	Públic
Escola Timbaler del Bruc	8002368	21	19	2	Públic
Escola Tomàs Moro	8035453	22	12	3	Públic
Escola Torre Balldovina	8027511	40	33	6	Públic
Escola Torrent d'en Melis	8039537	42	15	24	Públic
Escola Torrent de Can Carabassa	8055932	40	29	11	Públic
Escola Tres Pins	8041970	20	20	0	Públic
Escola Turó Blau	8008449	22	21	1	Públic
Escola Turó del Cargol	8043838	20	20	0	Públic
Escola Ventós i Mir	8000396	46	31	15	Públic
Escola Víctor Català	8002538	40	34	6	Públic
Escola Vila Olímpica	8052785	40	38	0	Públic
Escola Wagner	8027432	20	16	4	Públic
Escola Xirinacs	8075700	44	39	5	Públic
Escolàpies Llúria-Barcelona	8005382	40	21	6	Privat
Escolàpies Sant Martí - Barcelona	8007858	46	20	8	Privat
Fax	8018467	25	15	8	Privat
FEDAC - Santa Coloma	8027729	44	43	1	Privat
FEDAC-Amilcar	8007469	46	31	2	Privat
FEDAC-Horta	8009806	46	40	1	Privat
FEDAC-Sant Andreu	8008279	46	37	2	Privat
Frederic Mistral-Tècnic Eulàlia	8012027	120	112	1	Privat
Fuster	8027730	22	18	0	Privat
Garbí Pere Vergés	8000943	50	48	0	Privat
Garbiñe	8003725	20	16	1	Privat
Gravi	8011448	20	16	4	Privat
Grèvol	8009247	50	50	0	Privat
Grey	8008701	20	14	4	Privat
Grimm	8010031	25	13	5	Privat
Guinardó	8009971	50	47	1	Privat
Immaculada Concepció	8010171	42	35	6	Privat
Infant Jesús	8004626	60	46	1	Privat
Institut escola Antaviana	8075657	44	44	0	Públic
Institut Escola Arts	8076509	44	44	0	Públic
Institut Escola Baldomer Sola	8076431	20	18	2	Públic
Institut Escola Costa i Llobera	8071226	40	38	0	Públic
Institut Escola Coves d'en Cimany	8077010	22	20	2	Públic
Institut Escola de Badalona	8076901	40	26	5	Públic
Institut Escola Eixample	8077149	40	15	22	Públic
Institut Escola El Molí	8077964	40	13	13	Públic
Institut escola el Til·ler	8075669	40	21	0	Públic
Institut Escola Elisabets	8077484	21	20	0	Públic
Institut Escola Gornal	8076169	20	11	1	Públic
Institut Escola Llibertat	8076923	20	13	6	Públic
Institut Escola Lluís Millet	8076947	20	20	0	Públic
Institut Escola Londres	8077502	44	14	9	Públic
Institut Escola Maria Miret	8077940	22	19	1	Públic
Institut Escola Mirades	8077095	40	32	8	Públic
Institut Escola Pallaresa	8076480	19	18	0	Públic
Institut Escola Pere Lliscart	8076467	44	31	12	Públic
Institut Escola Plaça Comas	8077101	44	24	11	Públic
Institut Escola Projecte	8077952	23	22	1	Públic
Institut Escola Puig i Gairalt	8076935	44	37	3	Públic
Institut Escola Rafael Alberti	8076443	20	12	1	Públic
Institut Escola Rec Comtal	8072310	42	42	0	Públic
Institut Escola Sant Adrià de Besòs	8075384	40	21	0	Públic
Institut Escola Sicília	8077496	20	15	5	Públic
Institut escola Trinitat Nova	8075670	40	31	9	Públic
Institut Escola Turó de Roquetes	8072292	44	31	11	Públic
IPSE	8005761	40	30	0	Privat
IPSI	8009697	88	69	8	Privat
Jaume Balmes	8038867	25	23	0	Privat
Jesuïtes Gràcia - Kostka	8005370	60	36	6	Privat
Jesús i Maria	8004742	50	36	1	Privat
Jesús Maria	8003610	46	27	12	Privat
Jesús Maria	8003014	46	31	4	Privat
Jesús Maria	8007721	46	25	8	Privat
Jesús Maria	8000827	44	42	1	Privat
Jesús, Maria i Josep	8008462	63	45	1	Privat
Joan Pelegrí	8013640	66	46	13	Privat
Joan Roca 1953	8008036	25	25	0	Privat
Joan Roca Guipúzcoa	8044791	25	24	0	Privat
Joan XXIII	8018871	50	37	4	Privat
John Talabot	8032099	25	23	0	Privat
Josep Tous	8006143	50	44	3	Privat
L'Esclop-Passeig	8068240	20	14	1	Privat
L'Esperança	8008267	20	12	1	Privat
L'Horitzó	8039987	20	17	1	Privat
La Florida	8018376	25	15	6	Privat
La Merced	8005473	25	23	1	Privat
La Salle Bonanova	8003907	125	123	1	Privat
La Salle Comtal	8005102	42	27	5	Privat
La Salle Gràcia	8007032	23	21	0	Privat
La Salle Horta	8009934	42	37	5	Privat
Laia	8035842	22	17	2	Privat
Laietània	8001297	22	13	1	Privat
Lestonnac	8001145	39	28	2	Privat
Lestonnac	8005394	60	54	0	Privat
Lleó XIII	8005412	20	18	0	Privat
Lloret	8006477	22	13	5	Privat
Lope de Vega	8018273	24	21	2	Privat
López Torrejón	8000979	22	14	0	Privat
Lys	8004641	23	14	4	Privat
Madres Concepcionistas de la Enseñanza	8004900	20	16	0	Privat
Mafalda	8049646	25	21	2	Privat
Magnòlia	8052335	25	17	0	Privat
Magòria	8010821	25	14	5	Privat
Manent Rambla	8027766	22	17	5	Privat
Mare Alfonsa Cavín	8008309	22	18	4	Privat
Mare de Déu de l'Assumpció	8001108	60	38	13	Privat
Mare de Déu de la Salut	8000670	25	24	0	Privat
Mare de Déu de Núria	8007913	23	10	1	Privat
Mare de Déu del Coll	8010547	20	14	1	Privat
Mare de Déu del Roser	8005801	22	14	1	Privat
Mare de Déu del Roser Les Planes	8014449	20	1	0	Privat
Mare de Déu dels Àngels	8008371	66	47	1	Privat
Mare del Diví Pastor	8005114	20	13	1	Privat
Maria Ward	8001066	50	37	5	Privat
Maristes Champagnat	8000700	40	22	6	Privat
Maristes La Immaculada	8005564	60	56	1	Privat
Maristes Sants - les Corts	8006532	66	25	16	Privat
Minguella	8001157	44	34	0	Privat
Mireia	8008747	20	6	1	Privat
Miró	8008826	17	9	1	Privat
Montessori	8018807	40	31	0	Privat
Montseny-Poblenou	8035076	50	44	6	Privat
Montserrat	8006490	50	42	6	Privat
Montserrat	8004912	46	34	2	Privat
Montserrat	8000608	20	15	1	Privat
Nausica	8004471	23	18	2	Privat
Nen Jesús de Praga	8000578	22	18	3	Privat
Nostra Senyora de Lurdes	8004328	50	48	0	Privat
Nou Patufet	8010006	23	15	4	Privat
Padre Damián Sagrados Corazones	8040199	60	28	0	Privat
Palcam	8010468	96	90	1	Privat
Pare Enric d'Ossó	8018315	50	37	2	Privat
Pare Manyanet	8009673	66	59	3	Privat
Peter Pan	8004869	25	24	0	Privat
Piaget	8011096	20	11	1	Privat
Prínceps 23 d'Abril	8007524	20	14	6	Privat
Proa	8006118	50	47	3	Privat
Providencia del Corazón de Jesús	8008504	25	20	3	Privat
Ramiro de Maeztu	8000980	20	12	1	Privat
Ramon Llull	8008656	22	17	4	Privat
Regina Carmeli	8009995	46	30	4	Privat
Reial Monestir de Santa Isabel	8004705	92	91	1	Privat
Reina Elisenda	8007101	25	19	4	Privat
Sadako	8005072	50	32	6	Privat
Sagrada Família	8003041	21	21	0	Privat
Sagrada Família	8007494	66	63	2	Privat
Sagrada Família-Horta	8010432	80	59	11	Privat
Sagrado Corazón	8004122	40	19	5	Privat
Sagrado Corazón	8009156	20	3	1	Privat
Sagrat Cor Besòs	8008981	40	36	3	Privat
Sagrat Cor-Diputació	8005266	40	14	1	Privat
Sagrat Cor-Sarrià	8004717	80	59	5	Privat
Salesià de Sant Josep	8003543	24	19	5	Privat
San Francisco	8008930	24	17	4	Privat
San Jaime	8019150	25	24	1	Privat
San Rafael	8008012	20	2	4	Privat
Sanfeliu	8018455	20	13	3	Privat
Sant Andreu	8000517	60	51	3	Privat
Sant Domènec Savio	8000499	60	58	0	Privat
Sant Ferran	8007871	20	18	1	Privat
Sant Francesc d'Assís	8005965	22	14	0	Privat
Sant Gabriel	8008784	40	34	3	Privat
Sant Gabriel	8025174	46	45	0	Privat
Sant Gervasi	8018391	25	18	0	Privat
Sant Gregori	8004195	40	19	2	Privat
Sant Ignasi	8004067	115	113	0	Privat
Sant Jaume de la FEP	8019009	50	38	1	Privat
Sant Joan Bosco	8011394	63	41	5	Privat
Sant Josep	8006970	23	15	0	Privat
Sant Josep Obrer	8018601	75	64	2	Privat
Sant Josep Oriol	8006052	25	11	5	Privat
Sant Josep-Teresianes	8006994	40	29	10	Privat
Sant Lluís	8007482	20	11	3	Privat
Sant Marc de Sarrià	8004031	20	12	1	Privat
Sant Medir	8006209	22	8	7	Privat
Sant Miquel	8009636	66	44	1	Privat
Sant Pau	8004390	50	49	0	Privat
Sant Pere Claver	8003671	20	19	1	Privat
Sant Ramon Nonat	8009454	50	41	7	Privat
Sant Ramon Nonat-Sagrat Cor	8009466	44	34	8	Privat
Santa Anna-Eixample	8004171	20	14	4	Privat
Santa Dorotea	8004778	40	36	4	Privat
Santa Marta	8036950	20	15	1	Privat
Santa Teresa - Ganduxer	8004201	75	62	0	Privat
Santa Teresa de Jesús	8010304	20	16	0	Privat
Santa Teresa de Lisieux	8009508	44	31	6	Privat
Santísima Trinidad	8009235	21	19	1	Privat
Santíssima Trinitat	8001170	20	20	0	Privat
Seimar	8027602	22	17	1	Privat
Shalom	8005771	20	18	0	Privat
Sil	8004080	40	33	3	Privat
Singuerlín	8027559	23	23	0	Privat
Solc	8042664	22	14	5	Privat
Tecla Sala	8019058	75	54	12	Privat
Thau	8003816	100	95	0	Privat
Túrbula	8025137	50	42	1	Privat
Urgell	8036469	22	13	2	Privat
Utmar	8018972	25	23	2	Privat
Valldaura	8008474	40	31	1	Privat
Vedruna Àngels	8005618	25	19	6	Privat
Vedruna Immaculada	8010341	40	33	3	Privat
Vedruna-Gràcia	8006908	46	37	4	Privat
Verge de les Neus	8027560	44	37	0	Privat
Verns	8008796	20	15	2	Privat
Virgen del Carmen	8027754	0	0	0	Privat
Virolai	8006751	25	21	1	Privat
Voramar	8008851	40	29	10	Privat
